PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00212,Waterfalls - Uplands,39,0,2,0.402645142,1.791076668
HS00212,Waterfalls - Uplands,40,0,2,0.111074522,1.90215119
HS00212,Waterfalls - Uplands,41,0,2,0.194380414,2.096531604
HS00212,Waterfalls - Uplands,42,0,2,0.152727468,2.249259071
HS00212,Waterfalls - Uplands,43,0,2,0.055537261,2.304796332
HS00212,Waterfalls - Uplands,44,0,2,0.041652946,2.346449278
HS00212,Waterfalls - Uplands,45,0,2,0,2.346449278
HS00215,Mbare - Magaba,36,1,1,0.319560827,0.319560827
HS00215,Mbare - Magaba,37,3,4,0.661160331,0.980721157
HS00215,Mbare - Magaba,38,23,27,1.796152232,2.776873389
HS00215,Mbare - Magaba,39,8,35,0.716257025,3.493130414
HS00215,Mbare - Magaba,40,1,36,0.231406116,3.72453653
HS00215,Mbare - Magaba,41,1,37,0.231406116,3.955942646
HS00215,Mbare - Magaba,42,1,38,0.209367438,4.165310084
HS00215,Mbare - Magaba,43,0,38,0.044077355,4.209387439
HS00215,Mbare - Magaba,44,0,38,0.055096694,4.264484133
HS00215,Mbare - Magaba,45,0,38,0.033058017,4.29754215
HS00216,Mbare - Shawasha,36,1,1,0.319560827,0.319560827
HS00216,Mbare - Shawasha,37,0,1,0.661160331,0.980721157
HS00216,Mbare - Shawasha,38,6,7,1.796152232,2.776873389
HS00216,Mbare - Shawasha,39,4,11,0.716257025,3.493130414
HS00216,Mbare - Shawasha,40,0,11,0.231406116,3.72453653
HS00216,Mbare - Shawasha,41,3,14,0.231406116,3.955942646
HS00216,Mbare - Shawasha,42,1,15,0.209367438,4.165310084
HS00216,Mbare - Shawasha,43,0,15,0.044077355,4.209387439
HS00216,Mbare - Shawasha,44,0,15,0.055096694,4.264484133
HS00216,Mbare - Shawasha,45,0,15,0.033058017,4.29754215
HS00217,Mbare - State Infrastructure,36,1,1,0.319560827,0.319560827
HS00217,Mbare - State Infrastructure,37,0,1,0.661160331,0.980721157
HS00217,Mbare - State Infrastructure,38,2,3,1.796152232,2.776873389
HS00217,Mbare - State Infrastructure,39,1,4,0.716257025,3.493130414
HS00217,Mbare - State Infrastructure,40,0,4,0.231406116,3.72453653
HS00217,Mbare - State Infrastructure,41,0,4,0.231406116,3.955942646
HS00217,Mbare - State Infrastructure,42,0,4,0.209367438,4.165310084
HS00217,Mbare - State Infrastructure,43,0,4,0.044077355,4.209387439
HS00217,Mbare - State Infrastructure,44,0,4,0.055096694,4.264484133
HS00217,Mbare - State Infrastructure,45,0,4,0.033058017,4.29754215
HS00219,Mbare - Annex,36,0,0,0.319560827,0.319560827
HS00219,Mbare - Annex,37,0,0,0.661160331,0.980721157
HS00219,Mbare - Annex,38,1,1,1.796152232,2.776873389
HS00219,Mbare - Annex,39,0,1,0.716257025,3.493130414
HS00219,Mbare - Annex,40,0,1,0.231406116,3.72453653
HS00219,Mbare - Annex,41,0,1,0.231406116,3.955942646
HS00219,Mbare - Annex,42,1,2,0.209367438,4.165310084
HS00219,Mbare - Annex,43,0,2,0.044077355,4.209387439
HS00219,Mbare - Annex,44,0,2,0.055096694,4.264484133
HS00219,Mbare - Annex,45,0,2,0.033058017,4.29754215
HS00220,Mbare - Tagarika,36,3,3,0.319560827,0.319560827
HS00220,Mbare - Tagarika,37,1,4,0.661160331,0.980721157
HS00220,Mbare - Tagarika,38,7,11,1.796152232,2.776873389
HS00220,Mbare - Tagarika,39,3,14,0.716257025,3.493130414
HS00220,Mbare - Tagarika,40,1,15,0.231406116,3.72453653
HS00220,Mbare - Tagarika,41,1,16,0.231406116,3.955942646
HS00220,Mbare - Tagarika,42,1,17,0.209367438,4.165310084
HS00220,Mbare - Tagarika,43,0,17,0.044077355,4.209387439
HS00220,Mbare - Tagarika,44,0,17,0.055096694,4.264484133
HS00220,Mbare - Tagarika,45,0,17,0.033058017,4.29754215
HS00221,Mbare - Matapi,36,4,4,0.319560827,0.319560827
HS00221,Mbare - Matapi,37,3,7,0.661160331,0.980721157
HS00221,Mbare - Matapi,38,7,14,1.796152232,2.776873389
HS00221,Mbare - Matapi,39,3,17,0.716257025,3.493130414
HS00221,Mbare - Matapi,40,1,18,0.231406116,3.72453653
HS00221,Mbare - Matapi,41,0,18,0.231406116,3.955942646
HS00221,Mbare - Matapi,42,2,20,0.209367438,4.165310084
HS00221,Mbare - Matapi,43,0,20,0.044077355,4.209387439
HS00221,Mbare - Matapi,44,0,20,0.055096694,4.264484133
HS00221,Mbare - Matapi,45,0,20,0.033058017,4.29754215
HS00222,Mbare - Mbare Flats,36,0,0,0.319560827,0.319560827
HS00222,Mbare - Mbare Flats,37,0,0,0.661160331,0.980721157
HS00222,Mbare - Mbare Flats,38,5,5,1.796152232,2.776873389
HS00222,Mbare - Mbare Flats,39,5,10,0.716257025,3.493130414
HS00222,Mbare - Mbare Flats,40,2,12,0.231406116,3.72453653
HS00222,Mbare - Mbare Flats,41,0,12,0.231406116,3.955942646
HS00222,Mbare - Mbare Flats,42,0,12,0.209367438,4.165310084
HS00222,Mbare - Mbare Flats,43,0,12,0.044077355,4.209387439
HS00222,Mbare - Mbare Flats,44,0,12,0.055096694,4.264484133
HS00222,Mbare - Mbare Flats,45,0,12,0.033058017,4.29754215
HS00223,Mbare - Mbare Hostels,36,0,0,0.319560827,0.319560827
HS00223,Mbare - Mbare Hostels,37,0,0,0.661160331,0.980721157
HS00223,Mbare - Mbare Hostels,38,0,0,1.796152232,2.776873389
HS00223,Mbare - Mbare Hostels,39,0,0,0.716257025,3.493130414
HS00223,Mbare - Mbare Hostels,40,0,0,0.231406116,3.72453653
HS00223,Mbare - Mbare Hostels,41,0,0,0.231406116,3.955942646
HS00223,Mbare - Mbare Hostels,42,1,1,0.209367438,4.165310084
HS00223,Mbare - Mbare Hostels,43,0,1,0.044077355,4.209387439
HS00223,Mbare - Mbare Hostels,44,0,1,0.055096694,4.264484133
HS00223,Mbare - Mbare Hostels,45,0,1,0.033058017,4.29754215
HS00225,Mbare - National,36,14,14,0.319560827,0.319560827
HS00225,Mbare - National,37,40,54,0.661160331,0.980721157
HS00225,Mbare - National,38,83,137,1.796152232,2.776873389
HS00225,Mbare - National,39,31,168,0.716257025,3.493130414
HS00225,Mbare - National,40,11,179,0.231406116,3.72453653
HS00225,Mbare - National,41,14,193,0.231406116,3.955942646
HS00225,Mbare - National,42,9,202,0.209367438,4.165310084
HS00225,Mbare - National,43,1,203,0.044077355,4.209387439
HS00225,Mbare - National,44,3,206,0.055096694,4.264484133
HS00225,Mbare - National,45,1,207,0.033058017,4.29754215
HS00226,Hatcliffe - North,36,0,0,0,0
HS00226,Hatcliffe - North,37,0,0,0.097914981,0.097914981
HS00226,Hatcliffe - North,38,1,1,0.176246966,0.274161948
HS00226,Hatcliffe - North,39,2,3,0.15666397,0.430825918
HS00226,Hatcliffe - North,40,1,4,0.039165993,0.46999191
HS00226,Hatcliffe - North,41,0,4,0,0.46999191
HS00226,Hatcliffe - North,42,0,4,0.019582996,0.489574906
HS00226,Hatcliffe - North,43,0,4,0,0.489574906
HS00226,Hatcliffe - North,44,0,4,0,0.489574906
HS00226,Hatcliffe - North,45,0,4,0,0.489574906
HS00228,Mbare - Matererini,36,2,2,0.319560827,0.319560827
HS00228,Mbare - Matererini,37,3,5,0.661160331,0.980721157
HS00228,Mbare - Matererini,38,4,9,1.796152232,2.776873389
HS00228,Mbare - Matererini,39,4,13,0.716257025,3.493130414
HS00228,Mbare - Matererini,40,1,14,0.231406116,3.72453653
HS00228,Mbare - Matererini,41,0,14,0.231406116,3.955942646
HS00228,Mbare - Matererini,42,1,15,0.209367438,4.165310084
HS00228,Mbare - Matererini,43,0,15,0.044077355,4.209387439
HS00228,Mbare - Matererini,44,0,15,0.055096694,4.264484133
HS00228,Mbare - Matererini,45,1,16,0.033058017,4.29754215
HS00230,Mbare - Koefman,36,0,0,0.319560827,0.319560827
HS00230,Mbare - Koefman,37,2,2,0.661160331,0.980721157
HS00230,Mbare - Koefman,38,1,3,1.796152232,2.776873389
HS00230,Mbare - Koefman,39,0,3,0.716257025,3.493130414
HS00230,Mbare - Koefman,40,0,3,0.231406116,3.72453653
HS00230,Mbare - Koefman,41,0,3,0.231406116,3.955942646
HS00230,Mbare - Koefman,42,0,3,0.209367438,4.165310084
HS00230,Mbare - Koefman,43,0,3,0.044077355,4.209387439
HS00230,Mbare - Koefman,44,0,3,0.055096694,4.264484133
HS00230,Mbare - Koefman,45,0,3,0.033058017,4.29754215
HS00232,Mbare - New Lines,36,2,2,0.319560827,0.319560827
HS00232,Mbare - New Lines,37,2,4,0.661160331,0.980721157
HS00232,Mbare - New Lines,38,2,6,1.796152232,2.776873389
HS00232,Mbare - New Lines,39,3,9,0.716257025,3.493130414
HS00232,Mbare - New Lines,40,0,9,0.231406116,3.72453653
HS00232,Mbare - New Lines,41,1,10,0.231406116,3.955942646
HS00232,Mbare - New Lines,42,0,10,0.209367438,4.165310084
HS00232,Mbare - New Lines,43,2,12,0.044077355,4.209387439
HS00232,Mbare - New Lines,44,0,12,0.055096694,4.264484133
HS00232,Mbare - New Lines,45,0,12,0.033058017,4.29754215
HS00233,Mbare - Jo'burg lines,36,0,0,0.319560827,0.319560827
HS00233,Mbare - Jo'burg lines,37,1,1,0.661160331,0.980721157
HS00233,Mbare - Jo'burg lines,38,7,8,1.796152232,2.776873389
HS00233,Mbare - Jo'burg lines,39,3,11,0.716257025,3.493130414
HS00233,Mbare - Jo'burg lines,40,4,15,0.231406116,3.72453653
HS00233,Mbare - Jo'burg lines,41,0,15,0.231406116,3.955942646
HS00233,Mbare - Jo'burg lines,42,0,15,0.209367438,4.165310084
HS00233,Mbare - Jo'burg lines,43,1,16,0.044077355,4.209387439
HS00233,Mbare - Jo'burg lines,44,1,17,0.055096694,4.264484133
HS00233,Mbare - Jo'burg lines,45,0,17,0.033058017,4.29754215
HS00235,Epworth - Muguta,36,0,0,0,0
HS00235,Epworth - Muguta,37,3,3,0,0
HS00235,Epworth - Muguta,38,2,5,0,0
HS00235,Epworth - Muguta,39,0,5,0,0
HS00235,Epworth - Muguta,40,0,5,0,0
HS00235,Epworth - Muguta,41,1,6,0,0
HS00235,Epworth - Muguta,42,0,6,0,0
HS00235,Epworth - Muguta,43,0,6,0,0
HS00235,Epworth - Muguta,44,0,6,0,0
HS00235,Epworth - Muguta,45,0,6,0,0
HS00236,Epworth - Makomo,36,0,0,0,0
HS00236,Epworth - Makomo,37,1,1,0,0
HS00236,Epworth - Makomo,38,1,2,0,0
HS00236,Epworth - Makomo,39,0,2,0,0
HS00236,Epworth - Makomo,40,0,2,0,0
HS00236,Epworth - Makomo,41,0,2,0,0
HS00236,Epworth - Makomo,42,0,2,0,0
HS00236,Epworth - Makomo,43,0,2,0,0
HS00236,Epworth - Makomo,44,3,5,0,0
HS00236,Epworth - Makomo,45,0,5,0,0
HS00237,Epworth - Makomo Extension,36,0,0,0,0
HS00237,Epworth - Makomo Extension,37,0,0,0,0
HS00237,Epworth - Makomo Extension,38,0,0,0,0
HS00237,Epworth - Makomo Extension,39,1,1,0,0
HS00237,Epworth - Makomo Extension,40,1,2,0,0
HS00237,Epworth - Makomo Extension,41,0,2,0,0
HS00237,Epworth - Makomo Extension,42,0,2,0,0
HS00237,Epworth - Makomo Extension,43,0,2,0,0
HS00237,Epworth - Makomo Extension,44,1,3,0,0
HS00237,Epworth - Makomo Extension,45,0,3,0,0
HS00238,Epworth - Zinyengere Extension,36,0,0,0,0
HS00238,Epworth - Zinyengere Extension,37,0,0,0,0
HS00238,Epworth - Zinyengere Extension,38,3,3,0,0
HS00238,Epworth - Zinyengere Extension,39,7,10,0,0
HS00238,Epworth - Zinyengere Extension,40,0,10,0,0
HS00238,Epworth - Zinyengere Extension,41,2,12,0,0
HS00238,Epworth - Zinyengere Extension,42,0,12,0,0
HS00238,Epworth - Zinyengere Extension,43,0,12,0,0
HS00238,Epworth - Zinyengere Extension,44,0,12,0,0
HS00238,Epworth - Zinyengere Extension,45,0,12,0,0
HS00239,Epworth - Glenwood,36,0,0,0,0
HS00239,Epworth - Glenwood,37,0,0,0,0
HS00239,Epworth - Glenwood,38,3,3,0,0
HS00239,Epworth - Glenwood,39,2,5,0,0
HS00239,Epworth - Glenwood,40,0,5,0,0
HS00239,Epworth - Glenwood,41,0,5,0,0
HS00239,Epworth - Glenwood,42,1,6,0,0
HS00239,Epworth - Glenwood,43,0,6,0,0
HS00239,Epworth - Glenwood,44,1,7,0,0
HS00239,Epworth - Glenwood,45,0,7,0,0
HS00241,Epworth - Chinamano,36,0,0,0,0
HS00241,Epworth - Chinamano,37,0,0,0,0
HS00241,Epworth - Chinamano,38,1,1,0,0
HS00241,Epworth - Chinamano,39,0,1,0,0
HS00241,Epworth - Chinamano,40,0,1,0,0
HS00241,Epworth - Chinamano,41,0,1,0,0
HS00241,Epworth - Chinamano,42,0,1,0,0
HS00241,Epworth - Chinamano,43,0,1,0,0
HS00241,Epworth - Chinamano,44,0,1,0,0
HS00241,Epworth - Chinamano,45,0,1,0,0
HS00242,Epworth - Chinamano Extension,36,0,0,0,0
HS00242,Epworth - Chinamano Extension,37,1,1,0,0
HS00242,Epworth - Chinamano Extension,38,0,1,0,0
HS00242,Epworth - Chinamano Extension,39,0,1,0,0
HS00242,Epworth - Chinamano Extension,40,0,1,0,0
HS00242,Epworth - Chinamano Extension,41,0,1,0,0
HS00242,Epworth - Chinamano Extension,42,1,2,0,0
HS00242,Epworth - Chinamano Extension,43,0,2,0,0
HS00242,Epworth - Chinamano Extension,44,1,3,0,0
HS00242,Epworth - Chinamano Extension,45,0,3,0,0
HS00243,Epworth - Overspill,36,0,0,0,0
HS00243,Epworth - Overspill,37,1,1,0,0
HS00243,Epworth - Overspill,38,10,11,0,0
HS00243,Epworth - Overspill,39,3,14,0,0
HS00243,Epworth - Overspill,40,0,14,0,0
HS00243,Epworth - Overspill,41,2,16,0,0
HS00243,Epworth - Overspill,42,2,18,0,0
HS00243,Epworth - Overspill,43,0,18,0,0
HS00243,Epworth - Overspill,44,0,18,0,0
HS00243,Epworth - Overspill,45,0,18,0,0
HS00244,Epworth - Nyikavanhu,36,0,0,0,0
HS00244,Epworth - Nyikavanhu,37,1,1,0,0
HS00244,Epworth - Nyikavanhu,38,0,1,0,0
HS00244,Epworth - Nyikavanhu,39,0,1,0,0
HS00244,Epworth - Nyikavanhu,40,0,1,0,0
HS00244,Epworth - Nyikavanhu,41,0,1,0,0
HS00244,Epworth - Nyikavanhu,42,0,1,0,0
HS00244,Epworth - Nyikavanhu,43,0,1,0,0
HS00244,Epworth - Nyikavanhu,44,0,1,0,0
HS00244,Epworth - Nyikavanhu,45,0,1,0,0
HS00246,Epworth - Jacha,36,0,0,0,0
HS00246,Epworth - Jacha,37,1,1,0,0
HS00246,Epworth - Jacha,38,0,1,0,0
HS00246,Epworth - Jacha,39,0,1,0,0
HS00246,Epworth - Jacha,40,0,1,0,0
HS00246,Epworth - Jacha,41,0,1,0,0
HS00246,Epworth - Jacha,42,0,1,0,0
HS00246,Epworth - Jacha,43,0,1,0,0
HS00246,Epworth - Jacha,44,1,2,0,0
HS00246,Epworth - Jacha,45,0,2,0,0
HS00248,Chitungwiza - Manyame Park,36,0,0,0,0
HS00248,Chitungwiza - Manyame Park,37,1,1,0,0
HS00248,Chitungwiza - Manyame Park,38,1,2,0,0
HS00248,Chitungwiza - Manyame Park,39,1,3,0,0
HS00248,Chitungwiza - Manyame Park,40,0,3,0,0
HS00248,Chitungwiza - Manyame Park,41,0,3,0,0
HS00248,Chitungwiza - Manyame Park,42,2,5,0,0
HS00248,Chitungwiza - Manyame Park,43,1,6,0,0
HS00248,Chitungwiza - Manyame Park,44,0,6,0,0
HS00248,Chitungwiza - Manyame Park,45,0,6,0,0
HS00249,Chitungwiza - Old St Marys,36,0,0,0,0
HS00249,Chitungwiza - Old St Marys,37,0,0,0,0
HS00249,Chitungwiza - Old St Marys,38,1,1,0,0
HS00249,Chitungwiza - Old St Marys,39,1,2,0,0
HS00249,Chitungwiza - Old St Marys,40,0,2,0,0
HS00249,Chitungwiza - Old St Marys,41,0,2,0,0
HS00249,Chitungwiza - Old St Marys,42,0,2,0,0
HS00249,Chitungwiza - Old St Marys,43,1,3,0,0
HS00249,Chitungwiza - Old St Marys,44,0,3,0,0
HS00249,Chitungwiza - Old St Marys,45,0,3,0,0
HS00250,Chitungwiza - Zengeza 1,36,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,37,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,38,1,1,0,0
HS00250,Chitungwiza - Zengeza 1,39,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,40,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,41,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,42,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,43,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,44,1,2,0,0
HS00250,Chitungwiza - Zengeza 1,45,0,2,0,0
HS00251,Chitungwiza - Zengeza 4,36,0,0,0,0
HS00251,Chitungwiza - Zengeza 4,37,0,0,0,0
HS00251,Chitungwiza - Zengeza 4,38,0,0,0,0
HS00251,Chitungwiza - Zengeza 4,39,0,0,0,0
HS00251,Chitungwiza - Zengeza 4,40,1,1,0,0
HS00251,Chitungwiza - Zengeza 4,41,0,1,0,0
HS00251,Chitungwiza - Zengeza 4,42,0,1,0,0
HS00251,Chitungwiza - Zengeza 4,43,0,1,0,0
HS00251,Chitungwiza - Zengeza 4,44,0,1,0,0
HS00251,Chitungwiza - Zengeza 4,45,0,1,0,0
HS00297,Chitungwiza - Nyatsime,36,0,0,0,0
HS00297,Chitungwiza - Nyatsime,37,0,0,0,0
HS00297,Chitungwiza - Nyatsime,38,0,0,0,0
HS00297,Chitungwiza - Nyatsime,39,1,1,0,0
HS00297,Chitungwiza - Nyatsime,40,5,6,0,0
HS00297,Chitungwiza - Nyatsime,41,1,7,0,0
HS00297,Chitungwiza - Nyatsime,42,0,7,0,0
HS00297,Chitungwiza - Nyatsime,43,0,7,0,0
HS00297,Chitungwiza - Nyatsime,44,0,7,0,0
HS00297,Chitungwiza - Nyatsime,45,0,7,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,36,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,37,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,38,4,4,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,39,1,5,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,40,1,6,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,41,0,6,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,42,0,6,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,43,0,6,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,44,0,6,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,45,0,6,0,0
HS00301,Chitungwiza - Unit L and M,36,3,3,0,0
HS00301,Chitungwiza - Unit L and M,37,1,4,0,0
HS00301,Chitungwiza - Unit L and M,38,1,5,0,0
HS00301,Chitungwiza - Unit L and M,39,1,6,0,0
HS00301,Chitungwiza - Unit L and M,40,0,6,0,0
HS00301,Chitungwiza - Unit L and M,41,1,7,0,0
HS00301,Chitungwiza - Unit L and M,42,0,7,0,0
HS00301,Chitungwiza - Unit L and M,43,0,7,0,0
HS00301,Chitungwiza - Unit L and M,44,0,7,0,0
HS00301,Chitungwiza - Unit L and M,45,0,7,0,0
HS00303,Chitungwiza - Unit J,36,0,0,0,0
HS00303,Chitungwiza - Unit J,37,0,0,0,0
HS00303,Chitungwiza - Unit J,38,1,1,0,0
HS00303,Chitungwiza - Unit J,39,0,1,0,0
HS00303,Chitungwiza - Unit J,40,1,2,0,0
HS00303,Chitungwiza - Unit J,41,1,3,0,0
HS00303,Chitungwiza - Unit J,42,0,3,0,0
HS00303,Chitungwiza - Unit J,43,0,3,0,0
HS00303,Chitungwiza - Unit J,44,0,3,0,0
HS00303,Chitungwiza - Unit J,45,0,3,0,0
HS00305,Chitungwiza - Unit G Riverside,36,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,37,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,38,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,39,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,40,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,41,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,42,0,0,0,0
HS00305,Chitungwiza - Unit G Riverside,43,1,1,0,0
HS00305,Chitungwiza - Unit G Riverside,44,0,1,0,0
HS00305,Chitungwiza - Unit G Riverside,45,0,1,0,0
HS00307,Chitungwiza - Unit O,36,2,2,0,0
HS00307,Chitungwiza - Unit O,37,0,2,0,0
HS00307,Chitungwiza - Unit O,38,3,5,0,0
HS00307,Chitungwiza - Unit O,39,0,5,0,0
HS00307,Chitungwiza - Unit O,40,0,5,0,0
HS00307,Chitungwiza - Unit O,41,2,7,0,0
HS00307,Chitungwiza - Unit O,42,0,7,0,0
HS00307,Chitungwiza - Unit O,43,0,7,0,0
HS00307,Chitungwiza - Unit O,44,0,7,0,0
HS00307,Chitungwiza - Unit O,45,0,7,0,0
HS00308,Chitungwiza - Unit M,36,0,0,0,0
HS00308,Chitungwiza - Unit M,37,0,0,0,0
HS00308,Chitungwiza - Unit M,38,1,1,0,0
HS00308,Chitungwiza - Unit M,39,3,4,0,0
HS00308,Chitungwiza - Unit M,40,0,4,0,0
HS00308,Chitungwiza - Unit M,41,0,4,0,0
HS00308,Chitungwiza - Unit M,42,0,4,0,0
HS00308,Chitungwiza - Unit M,43,0,4,0,0
HS00308,Chitungwiza - Unit M,44,0,4,0,0
HS00308,Chitungwiza - Unit M,45,0,4,0,0
HS00309,Chitungwiza - Unit C,36,0,0,0,0
HS00309,Chitungwiza - Unit C,37,0,0,0,0
HS00309,Chitungwiza - Unit C,38,0,0,0,0
HS00309,Chitungwiza - Unit C,39,1,1,0,0
HS00309,Chitungwiza - Unit C,40,0,1,0,0
HS00309,Chitungwiza - Unit C,41,0,1,0,0
HS00309,Chitungwiza - Unit C,42,0,1,0,0
HS00309,Chitungwiza - Unit C,43,0,1,0,0
HS00309,Chitungwiza - Unit C,44,0,1,0,0
HS00309,Chitungwiza - Unit C,45,0,1,0,0
